"date","tz","Hospital_PK","Level","PDR","PBR","total","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","C01","C02","C03","C04","C05","C06","B01","B02","B03","B04","B05","B06","Light"
2013-01-04,"[0,4)",14,2,5.5,0.733333333333333,22,17,2,3,0,0,0,0,0,14,8,0,5,2,0,9,911,0,0,0,0,0,0,16,0,0,0,3,0,0,1
2013-01-04,"[0,4)",16,2,8.5,0.4,17,14,1,1,0,0,1,0,5,10,2,0,8,6,1,2,1461,0,0,1,31,0,1,31,0,0,1,0,7,0,1
2013-01-04,"[0,4)",17,2,1,0.05,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,1
2013-01-04,"[0,4)",40,2,3,0.2,3,2,1,0,0,0,0,1,0,2,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
2013-01-04,"[4,8)",1,1,7.85714285714286,0.46218487394958,55,40,7,8,0,0,0,4,17,33,1,0,3,8,1,25,3295,1,0,1,0,0,1,97,0,1,0,0,0,0,1
2013-01-04,"[4,8)",6,1,1,0.0952380952380952,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-04,"[4,8)",22,1,14.5,0.796296296296296,87,77,1,8,1,0,0,8,20,54,4,1,1,5,0,40,2823,0,0,0,0,0,0,0,0,3,2,0,0,0,3
2013-01-04,"[4,8)",35,1,20.5,0.401960784313726,82,66,5,11,0,0,0,4,32,45,1,0,6,8,2,48,2276,2,0,0,187,0,1,0,0,0,0,3,4,0,3
2013-01-04,"[4,8)",11,2,7.66666666666667,0.647058823529412,21,20,1,1,1,0,0,0,2,15,4,0,5,2,1,14,587,0,0,0,42,0,0,42,0,0,3,0,0,0,1
2013-01-04,"[4,8)",12,2,7,0.56,17,12,2,0,0,0,0,1,0,15,1,0,1,0,0,0,0,0,0,0,29,0,0,0,2,0,0,2,1,0,1
2013-01-04,"[4,8)",13,2,5.5,0.225,10,8,1,0,2,0,0,0,2,8,0,0,6,2,1,1,291,0,0,0,0,0,0,19,0,0,0,0,0,0,1
2013-01-04,"[4,8)",14,2,5,0.633333333333333,20,15,1,3,0,0,1,0,1,11,8,0,2,2,0,12,1181,0,0,0,0,0,0,16,0,0,0,3,0,0,1
2013-01-04,"[4,8)",16,2,7,0.35,12,13,0,1,0,0,0,0,5,5,2,0,3,5,0,2,1581,0,0,1,31,0,1,31,0,0,1,0,7,0,1
2013-01-04,"[4,8)",17,2,1,0.05,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,1
2013-01-04,"[4,8)",40,2,4,0.266666666666667,4,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1
2013-01-04,"[8,12)",1,1,9.14285714285714,0.521008403361345,64,41,11,10,2,0,0,6,18,39,1,0,12,2,0,29,3415,2,0,1,23,0,3,97,0,1,0,0,0,0,1
2013-01-04,"[8,12)",6,1,2,0.19047619047619,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-04,"[8,12)",22,1,14.6666666666667,0.796296296296296,88,80,2,4,2,0,0,8,19,55,5,1,7,3,1,43,2943,0,0,0,22,0,0,23,0,3,2,0,0,0,3
2013-01-04,"[8,12)",35,1,10.375,0.401960784313726,82,67,7,8,1,0,0,7,31,41,3,0,16,12,3,43,2276,2,4,0,122,2,2,61,0,1,0,3,3,0,1
2013-01-04,"[8,12)",11,2,10,0.823529411764706,27,25,3,0,1,1,0,0,2,21,4,0,8,1,3,13,917,0,0,2,38,0,2,40,0,0,3,0,0,0,1
2013-01-04,"[8,12)",12,2,6,0.72,19,8,8,2,0,0,0,0,1,17,1,0,7,6,0,0,0,0,0,1,31,0,0,0,1,0,0,2,1,0,1
2013-01-04,"[8,12)",13,2,2.5,0.1,5,4,0,0,1,0,0,0,1,3,1,0,3,2,1,2,561,0,0,0,3,0,0,19,0,0,0,0,0,0,1
2013-01-04,"[8,12)",14,2,4.8,0.8,24,19,5,0,0,0,0,0,1,18,5,0,4,8,1,15,1481,0,0,0,4,0,2,16,0,0,0,4,0,0,1
2013-01-04,"[8,12)",16,2,10,0.45,20,12,3,3,1,1,0,1,5,12,2,0,17,4,1,2,140,0,0,0,27,0,1,31,0,0,1,0,7,0,1
2013-01-04,"[8,12)",17,2,4,0.15,6,2,1,0,1,0,0,0,1,5,0,0,2,2,0,1,38,0,0,0,5,0,0,1,0,0,21,0,0,0,1
2013-01-04,"[8,12)",40,2,8,0.533333333333333,8,7,1,0,0,0,0,1,3,4,0,0,2,2,1,0,0,0,0,0,5,1,0,7,0,0,1,0,2,0,1
2013-01-04,"[12,16)",1,1,8.5,0.563025210084034,67,54,6,7,0,1,0,9,16,40,2,0,8,9,6,26,3745,2,0,3,21,0,6,95,0,0,2,0,0,0,1
2013-01-04,"[12,16)",6,1,7.5,0.714285714285714,0,12,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-04,"[12,16)",22,1,15.5,0.842592592592593,92,85,4,2,2,0,0,8,20,57,5,2,8,10,2,35,3243,1,0,5,19,0,9,57,0,2,2,1,2,0,3
2013-01-04,"[12,16)",35,1,11,0.431372549019608,88,77,6,5,0,0,0,6,33,47,2,0,11,13,3,44,2276,2,3,0,104,2,2,84,0,2,0,4,4,0,1
2013-01-04,"[12,16)",11,2,8,0.911764705882353,30,23,8,0,1,0,0,0,2,25,3,0,8,3,2,11,1067,0,0,2,24,0,3,44,0,0,4,0,0,0,3
2013-01-04,"[12,16)",12,2,7,0.84,21,12,7,2,0,0,0,1,2,18,0,0,4,2,0,0,0,0,0,2,31,0,0,0,2,0,0,3,1,0,1
2013-01-04,"[12,16)",13,2,9,0.375,17,6,8,1,3,0,0,0,0,15,2,0,8,6,3,1,99,0,1,0,3,1,0,19,0,0,2,0,0,0,1
2013-01-04,"[12,16)",14,2,4.6,0.733333333333333,23,14,7,1,0,0,1,0,2,17,4,0,5,7,5,11,1405,0,0,0,1,0,2,17,0,0,0,4,0,0,1
2013-01-04,"[12,16)",16,2,4,0.175,9,4,1,2,1,0,0,0,4,5,0,0,10,5,1,1,45,0,0,4,2,1,7,34,0,0,2,1,8,0,1
2013-01-04,"[12,16)",17,2,2,0.1,6,2,0,0,0,0,0,0,0,6,0,0,1,1,2,4,110,0,1,0,1,0,0,12,0,0,20,0,0,0,1
2013-01-04,"[12,16)",40,2,7,0.466666666666667,7,7,0,0,0,0,0,0,0,6,1,0,5,5,1,0,0,0,0,0,0,1,0,20,0,0,4,0,2,0,1
2013-01-04,"[16,20)",1,1,6.625,0.428571428571429,54,38,10,3,1,0,1,7,14,28,5,0,11,15,4,15,3955,1,0,1,13,1,10,94,0,0,4,1,0,0,1
2013-01-04,"[16,20)",6,1,7.5,0.714285714285714,0,15,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-04,"[16,20)",22,1,11.5,0.601851851851852,69,60,3,2,3,0,1,5,11,48,5,0,13,14,8,23,1824,0,0,4,11,0,15,81,0,3,1,2,1,0,1
2013-01-04,"[16,20)",35,1,10.125,0.392156862745098,80,66,7,7,1,0,0,5,30,45,0,0,8,17,7,47,5278,1,2,0,40,5,2,151,0,1,0,8,7,0,1
2013-01-04,"[16,20)",11,2,5.5,0.617647058823529,21,15,6,0,1,0,0,0,2,19,0,0,6,1,2,8,1367,0,0,1,2,0,4,47,0,0,3,0,0,0,1
2013-01-04,"[16,20)",12,2,5.33333333333333,0.64,16,11,4,1,0,0,0,1,1,13,1,0,4,3,0,0,0,0,0,2,34,0,0,0,2,0,0,4,1,0,1
2013-01-04,"[16,20)",13,2,8.5,0.425,17,11,6,0,0,0,0,1,2,13,1,0,1,4,1,5,103,0,0,0,0,1,0,19,0,0,2,0,0,0,1
2013-01-04,"[16,20)",14,2,7.4,0.966666666666667,36,24,3,2,5,2,1,2,1,27,5,1,16,9,0,11,1204,1,0,0,0,0,2,15,0,0,0,4,0,0,3
2013-01-04,"[16,20)",16,2,3.66666666666667,0.25,12,7,2,1,1,0,0,0,5,3,4,0,7,4,3,3,51,0,0,0,1,1,7,34,0,0,1,0,8,0,1
2013-01-04,"[16,20)",17,2,3,0.05,5,1,0,0,1,1,0,0,0,3,0,2,4,0,0,1,29,0,2,0,1,0,0,13,0,0,23,0,0,0,1
2013-01-04,"[16,20)",40,2,10,0.666666666666667,10,8,2,0,0,0,0,0,1,8,1,0,4,3,1,0,0,0,0,0,1,1,0,20,0,0,5,0,2,0,1
2013-01-04,"[20,24)",1,1,8.14285714285714,0.478991596638655,57,37,14,6,0,0,0,5,13,36,3,0,8,16,2,12,3384,1,1,4,1,2,13,93,0,0,2,0,0,0,1
2013-01-04,"[20,24)",6,1,4.5,0.428571428571429,0,8,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-04,"[20,24)",22,1,12,0.648148148148148,72,65,4,1,2,0,0,5,12,52,3,0,9,13,3,22,1974,0,0,0,2,0,15,84,0,0,0,0,0,0,3
2013-01-04,"[20,24)",35,1,15.8,0.382352941176471,78,64,9,5,0,0,1,7,24,47,0,0,19,12,7,35,937,5,1,0,25,8,2,178,0,0,0,7,7,0,3
2013-01-04,"[20,24)",11,2,7.25,0.823529411764706,22,19,6,3,0,1,0,1,3,10,8,0,17,5,2,7,276,0,0,1,0,0,7,48,0,0,1,0,0,0,1
2013-01-04,"[20,24)",12,2,10,0.8,20,14,5,1,0,0,0,0,2,17,1,0,7,7,0,0,0,0,0,3,34,0,0,0,2,0,0,6,1,0,1
2013-01-04,"[20,24)",13,2,5.5,0.25,11,7,3,0,1,0,0,0,2,9,0,0,8,8,0,1,83,0,0,0,0,1,0,19,0,0,1,0,0,0,1
2013-01-04,"[20,24)",14,2,8.5,1.06666666666667,34,21,7,4,2,0,0,1,3,21,8,1,12,15,2,10,1324,0,0,0,0,0,2,15,0,0,0,4,0,0,4
2013-01-04,"[20,24)",16,2,5,0.375,15,11,3,1,0,0,0,0,1,9,5,0,11,6,3,2,30,0,1,1,1,2,9,34,0,0,1,0,8,0,1
2013-01-04,"[20,24)",17,2,6,0.3,8,6,0,0,0,0,0,0,0,5,2,1,6,5,2,1,65,0,2,0,1,0,0,13,0,0,24,0,0,0,1
2013-01-04,"[20,24)",40,2,10,0.666666666666667,10,7,3,0,0,0,0,0,2,7,1,0,3,3,2,0,0,0,0,0,1,2,0,20,0,0,4,0,2,0,1
2013-01-05,"[0,4)",1,1,6.57142857142857,0.38655462184874,46,34,7,5,0,0,0,4,12,28,2,0,9,4,0,16,3096,1,0,0,0,0,0,6,0,0,0,0,0,0,1
2013-01-05,"[0,4)",6,1,2.5,0.238095238095238,0,4,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[0,4)",22,1,11.6666666666667,0.638888888888889,70,64,3,2,0,1,0,3,16,45,6,0,6,7,0,25,2274,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2013-01-05,"[0,4)",35,1,20.75,0.406862745098039,83,70,4,9,0,0,0,7,28,47,1,0,12,9,0,42,937,3,1,0,24,0,0,0,0,0,0,4,6,1,3
2013-01-05,"[0,4)",11,2,7,0.617647058823529,19,18,3,0,0,0,0,1,5,9,4,0,5,1,0,8,74,0,0,0,8,0,0,8,0,0,1,0,0,0,1
2013-01-05,"[0,4)",12,2,10.5,0.84,21,18,3,0,0,0,0,0,2,15,4,0,5,3,0,0,0,0,0,0,10,0,0,0,2,0,0,6,1,0,1
2013-01-05,"[0,4)",13,2,7.5,0.325,15,10,3,0,2,0,0,0,5,10,0,0,9,4,0,1,143,1,0,0,0,0,0,5,0,0,1,0,0,0,1
2013-01-05,"[0,4)",14,2,6.25,0.766666666666667,25,17,4,2,1,1,0,1,2,17,5,0,5,6,0,14,1654,0,0,0,0,0,0,3,0,0,0,4,0,0,1
2013-01-05,"[0,4)",16,2,4,0.15,8,3,2,1,2,0,0,0,1,5,2,0,6,7,1,1,49,0,0,2,15,0,2,15,0,0,0,0,8,0,1
2013-01-05,"[0,4)",17,2,1,0.05,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1
2013-01-05,"[0,4)",40,2,8,0.533333333333333,8,7,1,0,0,0,0,1,1,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1
2013-01-05,"[4,8)",1,1,7.28571428571429,0.428571428571429,51,35,9,7,0,0,0,4,13,32,2,0,6,6,0,18,3246,1,0,0,0,0,0,6,0,0,0,0,0,0,1
2013-01-05,"[4,8)",6,1,2,0.19047619047619,0,4,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[4,8)",22,1,11,0.601851851851852,66,62,0,3,1,0,0,3,13,45,5,0,2,3,1,26,2364,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2013-01-05,"[4,8)",35,1,20.5,0.401960784313726,82,70,3,9,0,0,0,6,23,52,1,0,8,8,0,43,937,3,1,0,24,0,0,0,0,0,0,3,6,0,3
2013-01-05,"[4,8)",11,2,7,0.617647058823529,19,18,3,0,0,0,0,1,4,8,6,0,2,0,0,10,224,0,0,0,8,0,0,8,0,0,0,0,0,0,1
2013-01-05,"[4,8)",12,2,5.5,0.44,12,9,1,1,0,0,0,0,1,10,1,0,1,1,0,0,0,0,0,0,10,0,0,0,2,0,0,6,1,0,1
2013-01-05,"[4,8)",13,2,6.5,0.325,13,12,1,0,0,0,0,1,3,9,0,0,4,6,0,4,473,0,0,0,0,0,0,5,0,0,0,0,0,0,1
2013-01-05,"[4,8)",14,2,6.25,0.833333333333333,25,20,4,1,0,0,0,1,2,14,8,0,4,2,0,14,1744,0,0,0,0,0,0,3,0,0,0,4,0,0,1
2013-01-05,"[4,8)",16,2,4,0.2,8,6,0,2,0,0,0,0,2,5,1,0,3,5,0,2,319,0,0,1,15,0,2,15,0,0,0,0,8,0,1
2013-01-05,"[4,8)",17,2,1,0.05,3,1,0,0,0,0,0,0,0,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1
2013-01-05,"[4,8)",40,2,6,0.4,6,5,1,0,0,0,0,1,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
2013-01-05,"[8,12)",1,1,7.42857142857143,0.428571428571429,52,39,6,6,0,1,0,4,12,36,0,0,10,12,5,21,3516,1,0,0,4,0,0,6,0,0,1,0,0,0,1
2013-01-05,"[8,12)",6,1,6,0.571428571428571,0,8,4,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[8,12)",22,1,11.5,0.62037037037037,69,61,2,4,1,1,0,3,16,46,4,0,9,6,0,30,2664,0,0,1,0,0,3,0,0,0,1,0,0,0,1
2013-01-05,"[8,12)",35,1,21,0.411764705882353,84,71,3,10,0,0,0,6,28,48,2,0,5,10,0,39,2557,3,0,0,17,0,0,2,0,0,0,3,6,0,3
2013-01-05,"[8,12)",11,2,9,0.764705882352941,24,23,3,0,0,1,0,1,5,12,6,0,6,0,0,12,434,0,0,0,8,0,0,8,0,0,1,0,0,0,1
2013-01-05,"[8,12)",12,2,7.5,0.6,15,10,5,0,0,0,0,0,0,12,3,0,5,2,1,0,0,0,0,1,10,0,0,0,2,0,0,6,1,0,1
2013-01-05,"[8,12)",13,2,7,0.35,14,10,2,2,0,0,0,1,5,7,0,1,4,3,1,4,743,0,0,0,1,0,0,5,0,0,0,0,0,0,1
2013-01-05,"[8,12)",14,2,6.75,0.833333333333333,27,21,3,1,2,0,0,1,4,16,6,0,5,5,0,15,2015,0,0,0,0,0,0,3,0,0,0,4,0,0,1
2013-01-05,"[8,12)",16,2,5,0.225,10,7,2,0,1,0,0,0,1,6,2,1,12,7,0,0,0,0,0,1,1,0,5,15,0,0,0,1,8,0,1
2013-01-05,"[8,12)",17,2,7,0.35,7,3,4,0,0,0,0,0,0,5,2,0,7,3,0,0,0,0,1,0,3,0,0,1,0,0,23,0,0,0,1
2013-01-05,"[8,12)",40,2,4,0.266666666666667,4,4,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1
2013-01-05,"[12,16)",6,1,7,0.666666666666667,0,13,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[12,16)",22,1,12.6666666666667,0.685185185185185,76,65,6,3,1,0,1,4,15,53,4,0,13,11,0,22,2637,0,0,0,0,0,3,0,0,1,2,1,1,0,3
2013-01-05,"[12,16)",35,1,10.875,0.426470588235294,87,71,10,6,0,0,0,6,41,39,1,0,17,16,9,27,2557,3,4,0,9,2,1,14,0,3,0,4,7,0,1
2013-01-05,"[12,16)",11,2,6.75,0.705882352941177,21,18,4,2,0,3,0,0,2,13,6,0,10,0,4,5,224,0,0,0,0,0,0,8,0,0,2,0,0,0,1
2013-01-05,"[12,16)",12,2,6,0.72,18,12,5,1,0,0,0,0,2,15,1,0,7,2,0,0,0,0,0,2,10,0,0,0,2,0,0,6,1,0,1
2013-01-05,"[12,16)",16,2,4.5,0.2,9,6,1,1,0,0,1,0,3,3,3,0,13,4,1,0,0,1,0,1,0,0,6,14,0,0,3,1,8,0,1
2013-01-05,"[12,16)",17,2,5,0.25,6,3,2,0,0,0,0,0,0,5,1,0,6,5,1,1,14,0,1,0,1,1,0,11,0,0,25,0,0,0,1
2013-01-05,"[12,16)",40,2,9,0.6,9,7,1,1,0,0,0,1,2,5,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
2013-01-05,"[16,20)",1,1,5.125,0.319327731092437,41,25,8,5,2,0,1,6,13,21,1,0,10,13,1,18,2538,2,0,2,1,1,5,6,2,0,2,1,0,0,1
2013-01-05,"[16,20)",6,1,6,0.571428571428571,0,12,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[16,20)",22,1,9.16666666666667,0.5,55,44,7,3,0,1,0,1,12,38,4,0,9,17,3,14,1486,1,0,2,0,0,7,0,0,5,2,0,1,0,1
2013-01-05,"[16,20)",35,1,16.2,0.392156862745098,80,69,7,4,0,1,0,7,27,45,1,0,16,15,5,32,2557,3,1,0,9,5,1,16,0,2,0,3,7,0,3
2013-01-05,"[16,20)",11,2,6.25,0.705882352941177,20,15,6,3,0,1,0,0,4,12,4,0,9,0,2,7,140,0,0,0,0,0,0,8,0,0,2,0,0,0,1
2013-01-05,"[16,20)",12,2,5.66666666666667,0.68,18,13,3,1,0,0,0,0,2,15,1,0,6,12,0,0,0,0,0,2,10,0,0,0,2,0,0,4,1,0,1
2013-01-05,"[16,20)",13,2,7.5,0.325,15,12,1,0,2,0,0,1,2,8,4,0,6,2,0,4,136,0,0,0,0,0,0,5,0,0,2,0,0,0,1
2013-01-05,"[16,20)",14,2,6.4,0.966666666666667,32,21,6,2,2,1,0,2,3,19,7,1,12,10,1,14,2614,0,0,0,0,1,2,3,0,0,0,2,0,0,3
2013-01-05,"[16,20)",16,2,2.66666666666667,0.15,8,2,2,2,1,0,1,0,1,5,2,0,8,8,2,1,5,0,0,0,0,0,6,14,0,0,2,1,8,0,1
2013-01-05,"[16,20)",17,2,6,0.25,8,2,3,0,1,0,0,0,0,3,4,1,9,4,1,0,0,0,1,0,0,1,0,12,0,0,25,0,0,0,1
2013-01-05,"[16,20)",40,2,7,0.466666666666667,7,4,3,0,0,0,0,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
2013-01-05,"[20,24)",1,1,6,0.336134453781513,43,27,5,8,2,0,0,8,12,23,0,0,18,14,6,13,2838,3,0,0,0,1,6,6,1,0,1,0,0,0,1
2013-01-05,"[20,24)",6,1,7.5,0.714285714285714,0,14,0,1,0,0,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-05,"[20,24)",22,1,8.83333333333333,0.462962962962963,53,41,5,4,2,1,0,3,11,30,9,0,14,9,0,11,1696,1,0,2,0,0,8,0,0,4,2,0,1,0,1
2013-01-05,"[20,24)",35,1,17.2,0.416666666666667,85,68,11,6,1,0,0,7,24,53,1,0,16,17,7,36,2557,2,2,0,9,5,1,16,0,1,0,3,7,0,3
2013-01-05,"[20,24)",11,2,5.25,0.588235294117647,20,14,5,1,0,1,0,0,3,9,8,0,7,1,2,9,260,0,0,0,0,0,0,8,0,0,1,0,0,0,1
2013-01-05,"[20,24)",12,2,5.5,0.44,12,7,4,0,0,0,0,1,0,11,0,0,5,9,0,0,0,0,0,2,10,0,0,0,2,0,0,4,1,0,1
2013-01-05,"[20,24)",13,2,8.5,0.4,17,8,6,2,0,1,0,0,0,14,3,0,4,3,1,2,82,0,0,0,0,1,0,5,0,0,0,0,0,0,1
2013-01-05,"[20,24)",14,2,12,1.36666666666667,46,28,8,5,6,1,0,2,2,31,11,0,18,12,2,14,2704,0,1,0,0,1,2,3,0,0,0,2,0,0,4
2013-01-05,"[20,24)",16,2,5.5,0.225,13,6,2,1,2,0,0,0,2,9,2,0,10,14,0,0,0,0,0,0,0,0,6,14,0,0,1,1,8,0,1
2013-01-05,"[20,24)",17,2,6,0.3,7,5,0,1,0,0,0,0,1,5,1,0,6,3,1,0,0,0,0,0,0,2,0,12,0,0,24,0,0,0,1
2013-01-05,"[20,24)",40,2,5,0.333333333333333,5,5,0,0,0,0,0,0,1,4,0,0,3,9,3,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1
2013-01-06,"[0,4)",1,1,5.85714285714286,0.319327731092437,42,27,5,6,2,0,1,6,13,22,1,0,15,17,2,12,2898,2,0,0,0,0,0,0,1,0,1,0,0,0,1
2013-01-06,"[0,4)",6,1,1,0.0952380952380952,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[0,4)",22,1,11.3333333333333,0.62962962962963,68,60,5,3,0,0,0,6,16,43,3,0,5,9,0,20,2026,0,0,0,0,0,0,0,0,4,2,0,1,0,1
2013-01-06,"[0,4)",35,1,22.5,0.441176470588235,90,72,10,8,0,0,0,8,24,57,1,0,12,12,0,46,2557,2,0,0,1,0,0,0,0,1,0,3,7,2,3
2013-01-06,"[0,4)",11,2,6.33333333333333,0.558823529411765,18,17,1,1,0,0,0,0,3,9,6,0,0,0,0,7,135,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[0,4)",12,2,6.5,0.52,14,8,4,1,0,0,0,1,0,11,2,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1
2013-01-06,"[0,4)",13,2,7,0.35,14,10,2,2,0,0,0,0,2,10,2,0,2,3,0,1,243,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[0,4)",14,2,9.75,1.23333333333333,39,28,7,2,0,0,2,1,5,24,9,0,8,12,1,20,3035,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2013-01-06,"[0,4)",16,2,3,0.15,7,5,1,0,0,0,0,0,0,4,2,1,7,14,2,3,110,0,0,0,0,0,0,0,0,0,1,1,8,0,1
2013-01-06,"[0,4)",17,2,1,0.05,3,1,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1
2013-01-06,"[0,4)",40,2,6,0.4,6,5,0,1,0,0,0,0,1,4,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
2013-01-06,"[4,8)",1,1,4.85714285714286,0.285714285714286,34,23,2,9,0,0,0,6,11,17,0,0,2,5,0,15,3138,1,0,1,0,0,1,0,1,0,0,0,0,0,1
2013-01-06,"[4,8)",6,1,0.5,0.0476190476190476,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[4,8)",22,1,11,0.592592592592593,66,58,3,3,2,0,0,6,15,40,4,1,5,8,0,21,2146,0,0,0,0,0,0,0,0,4,2,0,1,0,1
2013-01-06,"[4,8)",35,1,20.25,0.397058823529412,81,68,7,6,0,0,0,7,20,52,2,0,5,6,0,42,2557,1,0,0,2,1,1,0,0,0,0,1,7,1,3
2013-01-06,"[4,8)",11,2,6,0.529411764705882,17,18,0,0,0,0,0,0,4,6,7,0,4,2,0,10,585,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[4,8)",12,2,7.5,0.6,16,12,3,0,0,0,0,2,0,12,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1
2013-01-06,"[4,8)",13,2,10,0.5,20,15,2,3,0,0,0,1,6,12,1,0,4,0,0,1,483,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[4,8)",14,2,8.25,1.06666666666667,33,27,3,2,1,0,0,1,8,17,7,0,5,3,0,22,3245,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2013-01-06,"[4,8)",16,2,4,0.2,8,7,0,1,0,0,0,0,2,5,0,1,6,5,0,6,320,0,0,0,0,0,0,0,0,0,1,1,8,0,1
2013-01-06,"[4,8)",17,2,2,0.05,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1
2013-01-06,"[4,8)",40,2,4,0.266666666666667,4,3,1,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
2013-01-06,"[8,12)",1,1,7.71428571428571,0.428571428571429,55,37,6,8,3,0,0,7,14,33,1,0,14,4,1,21,3468,2,0,1,0,0,3,0,1,0,0,0,0,0,1
2013-01-06,"[8,12)",6,1,2,0.19047619047619,0,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[8,12)",22,1,13,0.712962962962963,78,70,6,1,0,1,0,9,16,52,1,0,15,15,2,23,2536,1,1,1,0,1,3,0,0,4,2,0,1,0,3
2013-01-06,"[8,12)",35,1,21.75,0.426470588235294,87,73,6,8,0,0,0,6,21,58,2,0,6,6,0,43,2557,1,0,0,2,1,1,0,0,0,0,1,7,1,3
2013-01-06,"[8,12)",11,2,9.66666666666667,0.647058823529412,20,21,1,0,7,0,0,0,4,11,5,0,12,1,1,10,705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[8,12)",12,2,11.5,0.92,23,18,3,2,0,0,0,2,1,18,2,0,12,7,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,3
2013-01-06,"[8,12)",13,2,11.5,0.55,23,20,1,1,1,0,0,1,3,17,2,0,3,2,0,6,663,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-01-06,"[8,12)",14,2,13.25,1.56666666666667,53,33,8,6,5,1,0,1,9,25,17,1,14,5,0,24,3544,0,0,1,0,0,1,0,0,0,0,1,0,0,4
2013-01-06,"[8,12)",16,2,4,0.175,11,5,1,1,0,1,0,0,3,4,4,0,6,1,0,4,455,0,0,0,0,0,0,0,0,0,1,1,8,0,1
